HRDC	57.2554026435711	30569.3888218401
ABC_tran_Xtn	45.8792388244954	24444.0128691662
SelR	15.7742277703961	9967.82664095919
Cas_Cas6	12.8363106309659	11590.7886099227
AdoMet_dc	12.6320350757468	4427.53628763971
Spermine_synt_N	11.3716440090687	4479.11084407368
Exo_endo_phos	4.80235308137654	2561.97144705427
POR_N	4.39134818468587	1184.8357223491
DUF5317	4.21496393601446	1591.70541515596
RQC	3.73601684639179	1037.07090166264
Cas_DxTHG	3.46968859193263	1357.63569803881
RAMPs	3.08207759391016	3109.77554712677
SpoVS	2.88458772450373	717.61722727632
zf_Rg	2.75898987265365	1478.0661891895
POR	2.71351491314947	1003.10275931889
Spermine_synth	2.71083601672781	1370.01703765245
DEAD	2.50199990461322	1263.22633596507
Pro_CA	2.45333702009965	1834.71961099986
IF-2B	2.29893605604116	993.80202487576
DUF2905	2.15028254333106	946.037961444369
GCD14	2.13964806468177	638.987033178838
Sulfate_transp	2.13705749725407	1587.02260821864
DUF2805	2.05699471228837	929.055596068883
HupE_UreJ_2	1.88811962565843	669.47483453799
DUF503	1.77980981510607	359.003370166796
Pro_isomerase	1.72282342346441	511.549559285268
DUF1385	1.64444523259108	842.971109010338
Acylphosphatase	1.52148502532451	543.697391115699
LysR_substrate	1.50853144159688	359.650392767035
DHOR	1.36209617818732	622.261732019966
PUA_3	1.27213729131821	478.850449386285
YjbR	1.21964115161537	289.637901978201
V_ATPase_prox	1.17459473355117	600.588583226218
Csm1_B	1.10161044121715	296.821703113415
Abhydrolase_1	1.07821764239482	440.072554558924
HD	1.07672328353628	436.296601445551
PFOR_II	1.02901873323037	429.085413475246
TetR_N	1.01302412949105	169.378735807091
Csm2_III-A	0.994040967011924	333.152050372914
T2SSE_N	0.955549590631693	427.572758116509
adh_short	0.926104398738269	141.663744874094
ACT	0.861427644440245	282.252372334884
Radical_SAM	0.828644701472364	502.304664102911
Cas_APE2256	0.826813338483754	151.572657924646
DisA_N	0.786842130586865	209.278506063357
RF-1	0.737946928952628	135.672688742033
HTH_1	0.736923284093628	213.680274441779
Macro	0.72413268494051	275.011221438839
Pentapeptide_4	0.686789340360862	134.617933229462
Strep_SA_rep	0.681205278834008	318.742148060817
Cas_Cas4	0.677575554381149	254.924565184966
G3P_acyltransf	0.666298823218144	274.529821415958
YjdM	0.651551776044382	159.365434795808
PSP1	0.640634737506262	311.630341365131
MutS_V	0.637424192515991	287.745518392871
HNOBA	0.615479246403639	400.43967849866
Isochorismatase	0.600869543764694	123.379521784621
CbiA	0.595560173576005	302.379111373292
SspO	0.590216929625105	96.8065335672809
SLT	0.585812901661845	338.785900880474
Leucyl-specific	0.577736692653673	218.160488661543
Response_reg	0.574014405841649	175.152406023796
GGDEF	0.568763598239151	247.107392341555
Csm4_C	0.55090624699409	212.327339366678
VF530	0.534474714792362	209.998645768533
IMPDH	0.508100590733567	126.520763860771
DUF554	0.504304818010711	559.179618192224
DDE_Tnp_1_assoc	0.488951971218513	311.520881353204
DUF151	0.486357701426567	128.060023284759
HATPase_c	0.472398268535325	142.096428773756
Shikimate_DH	0.462835840988549	209.935893660716
T2SSE	0.45975920904966	174.964139926442
COX2-transmemb	0.459169270571242	186.03896956222
DevR	0.456689489420978	181.973376744866
Acyl_transf_3	0.452558064767622	90.9988345626725
Peptidase_M43	0.443836545762775	240.17520174638
LysM	0.434954100753354	228.647945363079
DUF4895	0.428522381398694	175.568862870049
Methyltransf_25	0.428340993991609	95.0788778478612
Beta-lactamase	0.426451247104808	116.203650420042
UPF0004	0.4224108251857	194.140326828285
HisKA	0.420737165337006	186.641335780282
RecG_N	0.409400926363191	113.793556484608
Sel1	0.40797036008527	123.701090663763
LETM1	0.396168525986174	180.517367171396
UPF0176_N	0.391398826094029	137.438228852449
BatD	0.389827192521897	74.2949656432148
RNase_HII	0.377035424255348	52.1974253925832
Rho_RNA_bind	0.372670817628429	233.866066109921
CPSase_L_D2	0.370603184869422	34.1138147443784
Relaxase	0.369776466464823	72.0617393304782
HSP90	0.365320579783737	137.940540455367
NTP_transf_2	0.360025424219039	126.602253348576
MoCF_biosynth	0.357456079723351	173.387407065918
S1_2	0.356734579754906	157.210650547124
Orn_DAP_Arg_deC	0.352828455434018	93.6131967173313
Acetyltransf_3	0.337653148052602	101.686735388816
ADH_N	0.334080614852322	36.4313776938315
RtcB	0.32542205219161	105.066779629074
SDH_sah	0.323808657945966	97.8858834393753
T3SS_ATPase_C	0.322611579344488	60.2526823595642
FA_desaturase	0.321981064915423	73.6166088837859
PHP	0.314460680496659	78.5893458085612
Aldedh	0.31125569196685	56.9516917423249
Sigma70_r4_2	0.310153965031974	92.5458849491324
Acetyltransf_1	0.309979385703021	134.49264492196
DUF4266	0.307657338713955	164.170387322952
ZT_dimer	0.302632669489977	105.524931863371
DUF2663	0.302022044534986	101.365500188497
TRAM	0.301320503899607	106.214350249151
Methyltransf_10	0.300026900798379	155.70489022442
Glucodextran_C	0.298358417180423	132.479078172921
ATPase	0.289164404986425	154.001504068623
CN_hydrolase	0.286988782456985	86.8010029642399
CRISPR_Cas2	0.286575786909055	109.441981639174
Peptidase_S41	0.286070857089275	110.544026815487
N_methyl	0.283359041956052	96.8286598723061
Asp_decarbox	0.283120392104254	180.014319071702
Exonuc_VII_S	0.282488632960383	53.5913039717219
MinC_C	0.279254854938193	71.8802600259274
Metallophos	0.279254002973259	78.5362896291786
Phage_integrase	0.277549030575438	78.2403649381997
AMP-binding_C	0.277354970278179	65.2993663358863
Acetyltransf_7	0.277070790349057	55.4441941792269
DegV	0.276557528967134	54.5193431032974
YfhE	0.27174567080438	56.0853540464715
Transpeptidase	0.269893170557674	99.1958067221304
Helicase_C_2	0.268557001452877	148.402608395097
HAMP	0.268106022088109	80.1274863909264
LPG_synthase_TM	0.26149531959522	72.6877159276263
DUF3242	0.260846362998639	101.224572465671
Sigma70_r2	0.260604258205374	71.1120095358024
Acetyltransf_10	0.258978508514911	70.376725847792
Cas_Cas1	0.258785173460589	52.9425098390743
Pirin	0.258510134504388	52.548907782746
H2O2_YaaD	0.254995181864633	60.8175098000187
HTH_18	0.254338314450464	88.0782904438997
Glyco_transf_4	0.252849429144288	138.823346027235
DUF1952	0.252661941549709	115.177155102948
MacB_PCD	0.252250559622394	48.5573081768943
Coprogen_oxidas	0.250599966397363	35.586384243101
MiaE	0.24738595798281	48.3959467877001
NusG_add	0.247322039377173	93.7900621008537
2-ph_phosp	0.24720255287406	111.697668309456
MazG	0.246959502182424	135.532337504634
BPD_transp_2	0.246839042084913	83.4617131342869
HSP20	0.245530689090908	118.310790639632
DUF4899	0.244112087875634	81.7582951455023
Glyoxalase	0.243421873137553	48.6621276889295
Peptidase_M1	0.240797820709583	50.6005934312064
Peptidase_M1_N	0.240555613346746	33.4284018196711
GHMP_kinases_C	0.238343712883956	113.274482707216
GIY-YIG	0.2373957911758	114.695256219999
DUF3570	0.236199952498739	93.7523281919905
AHSA1	0.235565915396068	94.5624904583412
Tyr_Deacylase	0.233827026127261	158.143758511699
HTH_33	0.233814868396541	150.342605691561
PDZ_6	0.231883443964405	96.1804900027734
PFO_beta_C	0.229005041616995	81.4683144909595
AnmK	0.225388018445025	43.3260734105262
CoxIIa	0.224835016849488	80.4546208013817
Helicase_C	0.221345276855152	106.075148322335
KH_4	0.219442438547758	44.2179944545901
OMP_b-brl	0.218349411185085	13.754310556899
PPK2	0.217095949705651	36.6373591850157
DUF3234	0.21594006261513	94.3691996874322
DUF43	0.21561691841064	69.2539950421226
TPR_19	0.215381507079084	48.3421117569932
Polbeta	0.21293975128369	81.0601171017642
B12-binding	0.212238204225748	83.8965094187778
Acyltransferase	0.210558651498705	33.5290531847735
PadR	0.208357495776012	82.2587860314372
Peptidase_M13	0.206123247767739	42.0487592556399
Methyltransf_11	0.205982766947662	71.1111549855066
DUF3010	0.204589677033019	208.639618695346
Rhodanese	0.204298338961185	54.7420409176372
ArsC	0.203337569694642	25.3158821883758
HEAT_2	0.202011673055815	61.557901369414
YlqD	0.201807930266049	32.5161724337396
Ribosom_S30AE_C	0.199664712638168	73.8824014273115
T2SSF	0.199234658263931	162.020326230613
DUF4897	0.1970618961913	35.3486377444155
Trans_reg_C	0.19692080397798	47.2891242728584
HEPN	0.196297907113177	81.4487569554242
DNA_gyraseA_C	0.193206196286754	30.4270466548859
DUF3197	0.192483275694946	126.071322236227
PAS	0.192164467510713	87.7621332697786
FMN_red	0.191940340839184	53.4095542855572
zf-C4_Topoisom	0.190921308831622	143.230731096554
RF3_C	0.190109748332462	63.0104817580567
ADH_zinc_N_2	0.18901958737305	33.3545847539954
NADHdh	0.188070047627669	104.030723046479
Gly_kinase	0.186811658958646	26.3694557900153
DDE_Tnp_1	0.18584710791819	106.517996800977
LpxD	0.18535573694237	64.2927279731056
DUF2398	0.182632260829635	24.8682909207326
DHODB_Fe-S_bind	0.181704476621427	27.2746596338384
HTH_3	0.18126446243932	69.8866215110716
Sigma70_r4	0.180565496269802	39.145063877786
Sigma70_r3	0.180555688684563	54.2694050793358
2Fe-2S_thioredx	0.180409781046882	160.938447536031
SpoU_methylase	0.176687042902728	40.9405271083627
NAD_binding_10	0.176464985871365	40.0387669685983
YqzL	0.176315453261729	69.8112157551387
Pentapeptide	0.175431004930214	28.7985381426509
PEGA	0.175252329485123	12.7892542682241
